# lambda [um], beta [deg], x [micron]
8.655000e+00,-1.053026e+01,-2.126529e+04
8.660000e+00,-1.054364e+01,-2.129293e+04
8.665000e+00,-1.055703e+01,-2.132060e+04
8.670000e+00,-1.057043e+01,-2.134828e+04
8.675000e+00,-1.058384e+01,-2.137597e+04
8.680000e+00,-1.059725e+01,-2.140369e+04
8.685000e+00,-1.061067e+01,-2.143142e+04
8.690000e+00,-1.062409e+01,-2.145917e+04
8.695000e+00,-1.063753e+01,-2.148694e+04
8.700000e+00,-1.065097e+01,-2.151473e+04
8.705000e+00,-1.066442e+01,-2.154253e+04
8.710000e+00,-1.067787e+01,-2.157035e+04
8.715000e+00,-1.069134e+01,-2.159819e+04
8.720000e+00,-1.070481e+01,-2.162604e+04
8.725000e+00,-1.071828e+01,-2.165392e+04
8.730000e+00,-1.073177e+01,-2.168181e+04
8.735000e+00,-1.074526e+01,-2.170971e+04
8.740000e+00,-1.075876e+01,-2.173764e+04
8.745000e+00,-1.077227e+01,-2.176558e+04
8.750000e+00,-1.078578e+01,-2.179354e+04
8.755000e+00,-1.079930e+01,-2.182152e+04
8.760000e+00,-1.081283e+01,-2.184952e+04
8.765000e+00,-1.082636e+01,-2.187753e+04
8.770000e+00,-1.083991e+01,-2.190556e+04
8.775000e+00,-1.085346e+01,-2.193361e+04
8.780000e+00,-1.086702e+01,-2.196167e+04
8.785000e+00,-1.088058e+01,-2.198976e+04
8.790000e+00,-1.089415e+01,-2.201786e+04
8.795000e+00,-1.090773e+01,-2.204598e+04
8.800000e+00,-1.092132e+01,-2.207412e+04
8.805000e+00,-1.093491e+01,-2.210227e+04
8.810000e+00,-1.094851e+01,-2.213044e+04
8.815000e+00,-1.096212e+01,-2.215863e+04
8.820000e+00,-1.097574e+01,-2.218684e+04
8.825000e+00,-1.098936e+01,-2.221507e+04
8.830000e+00,-1.100299e+01,-2.224331e+04
8.835000e+00,-1.101663e+01,-2.227157e+04
8.840000e+00,-1.103028e+01,-2.229985e+04
8.845000e+00,-1.104393e+01,-2.232815e+04
8.850000e+00,-1.105759e+01,-2.235646e+04
8.855000e+00,-1.107126e+01,-2.238479e+04
8.860000e+00,-1.108493e+01,-2.241314e+04
8.865000e+00,-1.109861e+01,-2.244151e+04
8.870000e+00,-1.111230e+01,-2.246990e+04
8.875000e+00,-1.112600e+01,-2.249830e+04
8.880000e+00,-1.113970e+01,-2.252672e+04
8.885000e+00,-1.115341e+01,-2.255516e+04
8.890000e+00,-1.116713e+01,-2.258362e+04
8.895000e+00,-1.118086e+01,-2.261209e+04
8.900000e+00,-1.119459e+01,-2.264059e+04
8.905000e+00,-1.120833e+01,-2.266910e+04
8.910000e+00,-1.122208e+01,-2.269763e+04
8.915000e+00,-1.123583e+01,-2.272617e+04
8.920000e+00,-1.124960e+01,-2.275474e+04
8.925000e+00,-1.126337e+01,-2.278332e+04
8.930000e+00,-1.127714e+01,-2.281192e+04
8.935000e+00,-1.129093e+01,-2.284054e+04
8.940000e+00,-1.130472e+01,-2.286918e+04
8.945000e+00,-1.131852e+01,-2.289784e+04
8.950000e+00,-1.133233e+01,-2.292651e+04
8.955000e+00,-1.134614e+01,-2.295520e+04
8.960000e+00,-1.135996e+01,-2.298391e+04
8.965000e+00,-1.137379e+01,-2.301264e+04
8.970000e+00,-1.138763e+01,-2.304138e+04
8.975000e+00,-1.140147e+01,-2.307015e+04
8.980000e+00,-1.141532e+01,-2.309893e+04
8.985000e+00,-1.142918e+01,-2.312773e+04
8.990000e+00,-1.144305e+01,-2.315655e+04
8.995000e+00,-1.145692e+01,-2.318538e+04
9.000000e+00,-1.147080e+01,-2.321424e+04
9.005000e+00,-1.148469e+01,-2.324311e+04
9.010000e+00,-1.149859e+01,-2.327200e+04
9.015000e+00,-1.151249e+01,-2.330091e+04
9.020000e+00,-1.152640e+01,-2.332984e+04
9.025000e+00,-1.154032e+01,-2.335879e+04
9.030000e+00,-1.155424e+01,-2.338775e+04
9.035000e+00,-1.156817e+01,-2.341673e+04
9.040000e+00,-1.158211e+01,-2.344573e+04
9.045000e+00,-1.159606e+01,-2.347475e+04
9.050000e+00,-1.161002e+01,-2.350379e+04
9.055000e+00,-1.162398e+01,-2.353285e+04
9.060000e+00,-1.163795e+01,-2.356192e+04
9.065000e+00,-1.165193e+01,-2.359101e+04
9.070000e+00,-1.166591e+01,-2.362012e+04
9.075000e+00,-1.167990e+01,-2.364925e+04
9.080000e+00,-1.169390e+01,-2.367840e+04
9.085000e+00,-1.170791e+01,-2.370757e+04
9.090000e+00,-1.172192e+01,-2.373675e+04
9.095000e+00,-1.173594e+01,-2.376596e+04
9.100000e+00,-1.174997e+01,-2.379518e+04
9.105000e+00,-1.176401e+01,-2.382442e+04
9.110000e+00,-1.177805e+01,-2.385368e+04
9.115000e+00,-1.179210e+01,-2.388295e+04
9.120000e+00,-1.180616e+01,-2.391225e+04
9.125000e+00,-1.182023e+01,-2.394156e+04
9.130000e+00,-1.183430e+01,-2.397090e+04
9.135000e+00,-1.184838e+01,-2.400025e+04
9.140000e+00,-1.186247e+01,-2.402962e+04
9.145000e+00,-1.187657e+01,-2.405901e+04
9.150000e+00,-1.189067e+01,-2.408841e+04
9.155000e+00,-1.190478e+01,-2.411784e+04
9.160000e+00,-1.191890e+01,-2.414728e+04
9.165000e+00,-1.193303e+01,-2.417675e+04
9.170000e+00,-1.194716e+01,-2.420623e+04
9.175000e+00,-1.196130e+01,-2.423573e+04
9.180000e+00,-1.197545e+01,-2.426525e+04
9.185000e+00,-1.198961e+01,-2.429479e+04
9.190000e+00,-1.200377e+01,-2.432434e+04
9.195000e+00,-1.201794e+01,-2.435392e+04
9.200000e+00,-1.203212e+01,-2.438351e+04
9.205000e+00,-1.204631e+01,-2.441313e+04
9.210000e+00,-1.206050e+01,-2.444276e+04
9.215000e+00,-1.207470e+01,-2.447241e+04
9.220000e+00,-1.208891e+01,-2.450208e+04
9.225000e+00,-1.210313e+01,-2.453177e+04
9.230000e+00,-1.211735e+01,-2.456147e+04
9.235000e+00,-1.213158e+01,-2.459120e+04
9.240000e+00,-1.214582e+01,-2.462094e+04
9.245000e+00,-1.216007e+01,-2.465071e+04
9.250000e+00,-1.217432e+01,-2.468049e+04
9.255000e+00,-1.218858e+01,-2.471029e+04
9.260000e+00,-1.220285e+01,-2.474011e+04
9.265000e+00,-1.221713e+01,-2.476995e+04
9.270000e+00,-1.223141e+01,-2.479981e+04
9.275000e+00,-1.224570e+01,-2.482969e+04
9.280000e+00,-1.226000e+01,-2.485958e+04
9.285000e+00,-1.227431e+01,-2.488950e+04
9.290000e+00,-1.228862e+01,-2.491943e+04
9.295000e+00,-1.230294e+01,-2.494939e+04
9.300000e+00,-1.231727e+01,-2.497936e+04
9.305000e+00,-1.233161e+01,-2.500935e+04
9.310000e+00,-1.234595e+01,-2.503936e+04
9.315000e+00,-1.236030e+01,-2.506939e+04
9.320000e+00,-1.237466e+01,-2.509944e+04
9.325000e+00,-1.238903e+01,-2.512951e+04
9.330000e+00,-1.240341e+01,-2.515960e+04
9.335000e+00,-1.241779e+01,-2.518971e+04
9.340000e+00,-1.243218e+01,-2.521983e+04
9.345000e+00,-1.244657e+01,-2.524998e+04
9.350000e+00,-1.246098e+01,-2.528014e+04
9.355000e+00,-1.247539e+01,-2.531033e+04
9.360000e+00,-1.248981e+01,-2.534053e+04
9.365000e+00,-1.250424e+01,-2.537075e+04
9.370000e+00,-1.251867e+01,-2.540099e+04
9.375000e+00,-1.253312e+01,-2.543125e+04
9.380000e+00,-1.254757e+01,-2.546153e+04
9.385000e+00,-1.256203e+01,-2.549183e+04
9.390000e+00,-1.257649e+01,-2.552215e+04
9.395000e+00,-1.259097e+01,-2.555249e+04
9.400000e+00,-1.260545e+01,-2.558285e+04
9.405000e+00,-1.261993e+01,-2.561322e+04
9.410000e+00,-1.263443e+01,-2.564362e+04
9.415000e+00,-1.264893e+01,-2.567404e+04
9.420000e+00,-1.266345e+01,-2.570447e+04
9.425000e+00,-1.267797e+01,-2.573493e+04
9.430000e+00,-1.269249e+01,-2.576540e+04
9.435000e+00,-1.270703e+01,-2.579590e+04
9.440000e+00,-1.272157e+01,-2.582641e+04
9.445000e+00,-1.273612e+01,-2.585694e+04
9.450000e+00,-1.275068e+01,-2.588749e+04
9.455000e+00,-1.276524e+01,-2.591807e+04
9.460000e+00,-1.277981e+01,-2.594866e+04
9.465000e+00,-1.279439e+01,-2.597927e+04
9.470000e+00,-1.280898e+01,-2.600990e+04
9.475000e+00,-1.282358e+01,-2.604055e+04
9.480000e+00,-1.283818e+01,-2.607122e+04
9.485000e+00,-1.285279e+01,-2.610191e+04
9.490000e+00,-1.286741e+01,-2.613262e+04
9.495000e+00,-1.288204e+01,-2.616335e+04
9.500000e+00,-1.289667e+01,-2.619410e+04
9.505000e+00,-1.291131e+01,-2.622487e+04
9.510000e+00,-1.292596e+01,-2.625566e+04
9.515000e+00,-1.294062e+01,-2.628646e+04
9.520000e+00,-1.295528e+01,-2.631729e+04
9.525000e+00,-1.296995e+01,-2.634814e+04
9.530000e+00,-1.298463e+01,-2.637901e+04
9.535000e+00,-1.299932e+01,-2.640990e+04
9.540000e+00,-1.301402e+01,-2.644080e+04
9.545000e+00,-1.302872e+01,-2.647173e+04
9.550000e+00,-1.304343e+01,-2.650268e+04
9.555000e+00,-1.305815e+01,-2.653365e+04
9.560000e+00,-1.307288e+01,-2.656463e+04
9.565000e+00,-1.308761e+01,-2.659564e+04
9.570000e+00,-1.310235e+01,-2.662667e+04
9.575000e+00,-1.311710e+01,-2.665772e+04
9.580000e+00,-1.313186e+01,-2.668878e+04
9.585000e+00,-1.314663e+01,-2.671987e+04
9.590000e+00,-1.316140e+01,-2.675098e+04
9.595000e+00,-1.317618e+01,-2.678211e+04
9.600000e+00,-1.319097e+01,-2.681325e+04
9.605000e+00,-1.320576e+01,-2.684442e+04
9.610000e+00,-1.322057e+01,-2.687561e+04
9.615000e+00,-1.323538e+01,-2.690682e+04
9.620000e+00,-1.325020e+01,-2.693804e+04
9.625000e+00,-1.326503e+01,-2.696929e+04
9.630000e+00,-1.327986e+01,-2.700056e+04
9.635000e+00,-1.329470e+01,-2.703185e+04
9.640000e+00,-1.330955e+01,-2.706316e+04
9.645000e+00,-1.332441e+01,-2.709449e+04
9.650000e+00,-1.333928e+01,-2.712584e+04
9.655000e+00,-1.335415e+01,-2.715721e+04
9.660000e+00,-1.336903e+01,-2.718860e+04
9.665000e+00,-1.338392e+01,-2.722001e+04
9.670000e+00,-1.339882e+01,-2.725144e+04
9.675000e+00,-1.341373e+01,-2.728289e+04
9.680000e+00,-1.342864e+01,-2.731436e+04
9.685000e+00,-1.344356e+01,-2.734585e+04
9.690000e+00,-1.345849e+01,-2.737737e+04
9.695000e+00,-1.347343e+01,-2.740890e+04
9.700000e+00,-1.348837e+01,-2.744045e+04
9.705000e+00,-1.350332e+01,-2.747202e+04
9.710000e+00,-1.351828e+01,-2.750362e+04
9.715000e+00,-1.353325e+01,-2.753523e+04
9.720000e+00,-1.354823e+01,-2.756687e+04
9.725000e+00,-1.356321e+01,-2.759853e+04
9.730000e+00,-1.357820e+01,-2.763020e+04
9.735000e+00,-1.359320e+01,-2.766190e+04
9.740000e+00,-1.360821e+01,-2.769362e+04
9.745000e+00,-1.362322e+01,-2.772535e+04
9.750000e+00,-1.363824e+01,-2.775711e+04
9.755000e+00,-1.365327e+01,-2.778889e+04
9.760000e+00,-1.366831e+01,-2.782069e+04
9.765000e+00,-1.368336e+01,-2.785252e+04
9.770000e+00,-1.369841e+01,-2.788436e+04
9.775000e+00,-1.371348e+01,-2.791622e+04
9.780000e+00,-1.372855e+01,-2.794810e+04
9.785000e+00,-1.374362e+01,-2.798001e+04
9.790000e+00,-1.375871e+01,-2.801193e+04
9.795000e+00,-1.377380e+01,-2.804388e+04
9.800000e+00,-1.378890e+01,-2.807584e+04
9.805000e+00,-1.380401e+01,-2.810783e+04
9.810000e+00,-1.381913e+01,-2.813984e+04
9.815000e+00,-1.383426e+01,-2.817187e+04
9.820000e+00,-1.384939e+01,-2.820392e+04
9.825000e+00,-1.386453e+01,-2.823599e+04
9.830000e+00,-1.387968e+01,-2.826808e+04
9.835000e+00,-1.389484e+01,-2.830020e+04
9.840000e+00,-1.391000e+01,-2.833233e+04
9.845000e+00,-1.392517e+01,-2.836449e+04
9.850000e+00,-1.394036e+01,-2.839666e+04
9.855000e+00,-1.395554e+01,-2.842886e+04
9.860000e+00,-1.397074e+01,-2.846108e+04
9.865000e+00,-1.398595e+01,-2.849332e+04
9.870000e+00,-1.400116e+01,-2.852558e+04
9.875000e+00,-1.401638e+01,-2.855786e+04
9.880000e+00,-1.403161e+01,-2.859017e+04
9.885000e+00,-1.404684e+01,-2.862249e+04
9.890000e+00,-1.406209e+01,-2.865484e+04
9.895000e+00,-1.407734e+01,-2.868720e+04
9.900000e+00,-1.409260e+01,-2.871959e+04
9.905000e+00,-1.410787e+01,-2.875200e+04
9.910000e+00,-1.412315e+01,-2.878443e+04
9.915000e+00,-1.413843e+01,-2.881688e+04
9.920000e+00,-1.415372e+01,-2.884936e+04
9.925000e+00,-1.416902e+01,-2.888185e+04
9.930000e+00,-1.418433e+01,-2.891437e+04
9.935000e+00,-1.419965e+01,-2.894691e+04
9.940000e+00,-1.421497e+01,-2.897947e+04
9.945000e+00,-1.423031e+01,-2.901205e+04
9.950000e+00,-1.424565e+01,-2.904465e+04
9.955000e+00,-1.426100e+01,-2.907727e+04
9.960000e+00,-1.427635e+01,-2.910992e+04
9.965000e+00,-1.429172e+01,-2.914258e+04
9.970000e+00,-1.430709e+01,-2.917527e+04
9.975000e+00,-1.432247e+01,-2.920798e+04
9.980000e+00,-1.433786e+01,-2.924071e+04
9.985000e+00,-1.435326e+01,-2.927347e+04
9.990000e+00,-1.436866e+01,-2.930624e+04
9.995000e+00,-1.438408e+01,-2.933904e+04
